DATAFLOW,FREQ,ADJUSTMENT,REF_AREA,SECTOR,COUNTERPART_SECTOR,TRANSACTION,INSTR_ASSET,ACTIVITY,EXPENDITURE,UNIT_MEASURE,PRICE_BASE,TRANSFORMATION,TABLE_IDENTIFIER,TIME_PERIOD,OBS_VALUE,REF_YEAR_PRICE,BASE_PER,CONF_STATUS,DECIMALS,OBS_STATUS,UNIT_MULT,CURRENCY
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,SWE,S1,S1,PPP_B1GQ,_Z,_Z,_Z,XDC_USD,V,N,T0102,2011-Q4,8.8051,,,F,1,A,0,SEK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,DNK,S1,S1,PPP_B1GQ,_Z,_Z,_Z,XDC_USD,V,N,T0102,2012-Q1,7.55021,,,F,1,A,0,DKK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,ISL,S1,S1,PPP_B1GQ,_Z,_Z,_Z,XDC_USD,V,N,T0102,2012-Q1,139.46068,,,F,1,A,0,ISK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,NOR,S1,S1,PPP_B1GQ,_Z,_Z,_Z,XDC_USD,V,N,T0102,2012-Q1,9.01266,,,F,1,A,0,NOK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,SWE,S1,S1,PPP_B1GQ,_Z,_Z,_Z,XDC_USD,V,N,T0102,2012-Q1,8.69723,,,F,1,A,0,SEK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,DNK,S1,S1,PPP_B1GQ,_Z,_Z,_Z,XDC_USD,V,N,T0102,2016-Q4,7.00206,,,F,1,A,0,DKK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,ISL,S1,S1,PPP_B1GQ,_Z,_Z,_Z,XDC_USD,V,N,T0102,2016-Q4,136.99879,,,F,1,A,0,ISK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,NOR,S1,S1,PPP_B1GQ,_Z,_Z,_Z,XDC_USD,V,N,T0102,2016-Q4,9.94521,,,F,1,A,0,NOK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,SWE,S1,S1,PPP_B1GQ,_Z,_Z,_Z,XDC_USD,V,N,T0102,2016-Q4,8.85824,,,F,1,A,0,SEK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,DNK,S1,S1,PPP_B1GQ,_Z,_Z,_Z,XDC_USD,V,N,T0102,2017-Q1,6.93001,,,F,1,A,0,DKK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,ISL,S1,S1,PPP_B1GQ,_Z,_Z,_Z,XDC_USD,V,N,T0102,2017-Q1,137.86781,,,F,1,A,0,ISK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,NOR,S1,S1,PPP_B1GQ,_Z,_Z,_Z,XDC_USD,V,N,T0102,2017-Q1,9.82013,,,F,1,A,0,NOK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,SWE,S1,S1,PPP_B1GQ,_Z,_Z,_Z,XDC_USD,V,N,T0102,2017-Q1,8.83776,,,F,1,A,0,SEK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,DNK,S1,S1,PPP_B1GQ,_Z,_Z,_Z,XDC_USD,V,N,T0102,2017-Q2,6.89848,,,F,1,A,0,DKK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,ISL,S1,S1,PPP_B1GQ,_Z,_Z,_Z,XDC_USD,V,N,T0102,2017-Q2,136.98402,,,F,1,A,0,ISK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,NOR,S1,S1,PPP_B1GQ,_Z,_Z,_Z,XDC_USD,V,N,T0102,2017-Q2,9.76713,,,F,1,A,0,NOK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,SWE,S1,S1,PPP_B1GQ,_Z,_Z,_Z,XDC_USD,V,N,T0102,2017-Q2,8.86363,,,F,1,A,0,SEK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,DNK,S1,S1,PPP_B1GQ,_Z,_Z,_Z,XDC_USD,V,N,T0102,2017-Q3,6.84095,,,F,1,A,0,DKK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,ISL,S1,S1,PPP_B1GQ,_Z,_Z,_Z,XDC_USD,V,N,T0102,2017-Q3,140.11664,,,F,1,A,0,ISK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,NOR,S1,S1,PPP_B1GQ,_Z,_Z,_Z,XDC_USD,V,N,T0102,2017-Q3,9.73899,,,F,1,A,0,NOK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,SWE,S1,S1,PPP_B1GQ,_Z,_Z,_Z,XDC_USD,V,N,T0102,2017-Q3,8.84495,,,F,1,A,0,SEK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,DNK,S1,S1,PPP_B1GQ,_Z,_Z,_Z,XDC_USD,V,N,T0102,2017-Q4,6.81728,,,F,1,A,0,DKK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,ISL,S1,S1,PPP_B1GQ,_Z,_Z,_Z,XDC_USD,V,N,T0102,2017-Q4,138.14023,,,F,1,A,0,ISK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,NOR,S1,S1,PPP_B1GQ,_Z,_Z,_Z,XDC_USD,V,N,T0102,2017-Q4,9.67307,,,F,1,A,0,NOK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,SWE,S1,S1,PPP_B1GQ,_Z,_Z,_Z,XDC_USD,V,N,T0102,2017-Q4,8.86265,,,F,1,A,0,SEK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,DNK,S1,S1,PPP_B1GQ,_Z,_Z,_Z,XDC_USD,V,N,T0102,2018-Q1,6.77423,,,F,1,A,0,DKK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,ISL,S1,S1,PPP_B1GQ,_Z,_Z,_Z,XDC_USD,V,N,T0102,2018-Q1,141.19691,,,F,1,A,0,ISK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,NOR,S1,S1,PPP_B1GQ,_Z,_Z,_Z,XDC_USD,V,N,T0102,2018-Q1,9.66689,,,F,1,A,0,NOK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,SWE,S1,S1,PPP_B1GQ,_Z,_Z,_Z,XDC_USD,V,N,T0102,2018-Q1,8.91505,,,F,1,A,0,SEK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,SWE,S1,S1,P51G,_Z,_T,_Z,XDC,V,N,T0102,2004-Q3,153131,,,F,1,A,6,SEK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,SWE,S1,S1,P51G,_Z,_T,_Z,XDC,V,N,T0102,2004-Q4,154609,,,F,1,A,6,SEK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,SWE,S1,S1,P51G,_Z,_T,_Z,XDC,V,N,T0102,2005-Q1,152543,,,F,1,A,6,SEK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,SWE,S1,S1,P51G,_Z,_T,_Z,XDC,V,N,T0102,2005-Q2,155630,,,F,1,A,6,SEK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,SWE,S1,S1,P51G,_Z,_T,_Z,XDC,V,N,T0102,2005-Q3,160331,,,F,1,A,6,SEK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,SWE,S1,S1,P51G,_Z,_T,_Z,XDC,V,N,T0102,2005-Q4,158958,,,F,1,A,6,SEK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,SWE,S1,S1,P51G,_Z,_T,_Z,XDC,V,N,T0102,2010-Q4,205826,,,F,1,A,6,SEK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,SWE,S1,S1,P51G,_Z,_T,_Z,XDC,V,N,T0102,2011-Q1,197878,,,F,1,A,6,SEK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,SWE,S1,S1,P51G,_Z,_T,_Z,XDC,V,N,T0102,2011-Q2,212191,,,F,1,A,6,SEK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,SWE,S1,S1,P51G,_Z,_T,_Z,XDC,V,N,T0102,2011-Q3,213378,,,F,1,A,6,SEK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,SWE,S1,S1,P51G,_Z,_T,_Z,XDC,V,N,T0102,2011-Q4,204381,,,F,1,A,6,SEK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,SWE,S1,S1,P51G,_Z,_T,_Z,XDC,V,N,T0102,2012-Q1,208984,,,F,1,A,6,SEK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,SWE,S1,S1,P51G,_Z,_T,_Z,XDC,V,N,T0102,2016-Q4,267426,,,F,1,A,6,SEK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,SWE,S1,S1,P51G,_Z,_T,_Z,XDC,V,N,T0102,2017-Q1,275505,,,F,1,A,6,SEK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,SWE,S1,S1,P51G,_Z,_T,_Z,XDC,V,N,T0102,2017-Q2,280858,,,F,1,A,6,SEK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,SWE,S1,S1,P51G,_Z,_T,_Z,XDC,V,N,T0102,2017-Q3,290165,,,F,1,A,6,SEK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,SWE,S1,S1,P51G,_Z,_T,_Z,XDC,V,N,T0102,2017-Q4,278841,,,F,1,A,6,SEK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,SWE,S1,S1,P51G,_Z,_T,_Z,XDC,V,N,T0102,2018-Q1,299405,,,F,1,A,6,SEK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,ISL,S1,S1,P51G,_Z,_T,_Z,XDC,V,N,T0102,2004-Q3,61541,,,F,1,A,6,ISK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,ISL,S1,S1,P51G,_Z,_T,_Z,XDC,V,N,T0102,2004-Q4,66174,,,F,1,A,6,ISK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,ISL,S1,S1,P51G,_Z,_T,_Z,XDC,V,N,T0102,2005-Q1,70288,,,F,1,A,6,ISK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,ISL,S1,S1,P51G,_Z,_T,_Z,XDC,V,N,T0102,2005-Q2,73493,,,F,1,A,6,ISK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,ISL,S1,S1,P51G,_Z,_T,_Z,XDC,V,N,T0102,2005-Q3,82570,,,F,1,A,6,ISK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,ISL,S1,S1,P51G,_Z,_T,_Z,XDC,V,N,T0102,2005-Q4,87919,,,F,1,A,6,ISK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,ISL,S1,S1,P51G,_Z,_T,_Z,XDC,V,N,T0102,2010-Q4,59843,,,F,1,A,6,ISK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,ISL,S1,S1,P51G,_Z,_T,_Z,XDC,V,N,T0102,2011-Q1,60457,,,F,1,A,6,ISK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,ISL,S1,S1,P51G,_Z,_T,_Z,XDC,V,N,T0102,2011-Q2,65001,,,F,1,A,6,ISK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,ISL,S1,S1,P51G,_Z,_T,_Z,XDC,V,N,T0102,2011-Q3,64472,,,F,1,A,6,ISK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,ISL,S1,S1,P51G,_Z,_T,_Z,XDC,V,N,T0102,2011-Q4,81308,,,F,1,A,6,ISK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,ISL,S1,S1,P51G,_Z,_T,_Z,XDC,V,N,T0102,2012-Q1,75966,,,F,1,A,6,ISK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,ISL,S1,S1,P51G,_Z,_T,_Z,XDC,V,N,T0102,2016-Q4,139421,,,F,1,A,6,ISK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,NOR,S1,S1,P51G,_Z,_T,_Z,XDC,V,N,T0102,2016-Q4,208231,,,F,1,A,6,NOK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,ISL,S1,S1,P51G,_Z,_T,_Z,XDC,V,N,T0102,2017-Q1,133308,,,F,1,A,6,ISK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,NOR,S1,S1,P51G,_Z,_T,_Z,XDC,V,N,T0102,2017-Q1,216061,,,F,1,A,6,NOK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,ISL,S1,S1,P51G,_Z,_T,_Z,XDC,V,N,T0102,2017-Q2,146545,,,F,1,A,6,ISK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,NOR,S1,S1,P51G,_Z,_T,_Z,XDC,V,N,T0102,2017-Q2,215092,,,F,1,A,6,NOK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,ISL,S1,S1,P51G,_Z,_T,_Z,XDC,V,N,T0102,2017-Q3,149207,,,F,1,A,6,ISK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,NOR,S1,S1,P51G,_Z,_T,_Z,XDC,V,N,T0102,2017-Q3,213179,,,F,1,A,6,NOK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,ISL,S1,S1,P51G,_Z,_T,_Z,XDC,V,N,T0102,2017-Q4,147866,,,F,1,A,6,ISK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,NOR,S1,S1,P51G,_Z,_T,_Z,XDC,V,N,T0102,2017-Q4,217373,,,F,1,A,6,NOK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,ISL,S1,S1,P51G,_Z,_T,_Z,XDC,V,N,T0102,2018-Q1,153575,,,F,1,A,6,ISK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,NOR,S1,S1,P51G,_Z,_T,_Z,XDC,V,N,T0102,2018-Q1,218833,,,F,1,A,6,NOK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,SWE,S1,S1,P5,_Z,_T,_Z,XDC,V,N,T0102,2004-Q3,152642,,,F,1,A,6,SEK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,ISL,S1,S1,P5,_Z,_T,_Z,XDC,V,N,T0102,2004-Q3,58466.8,,,F,1,A,6,ISK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,SWE,S1,S1,P5,_Z,_T,_Z,XDC,V,N,T0102,2004-Q4,154371,,,F,1,A,6,SEK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,ISL,S1,S1,P5,_Z,_T,_Z,XDC,V,N,T0102,2004-Q4,67575.4,,,F,1,A,6,ISK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,SWE,S1,S1,P5,_Z,_T,_Z,XDC,V,N,T0102,2005-Q1,150174,,,F,1,A,6,SEK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,ISL,S1,S1,P5,_Z,_T,_Z,XDC,V,N,T0102,2005-Q1,70759.2,,,F,1,A,6,ISK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,SWE,S1,S1,P5,_Z,_T,_Z,XDC,V,N,T0102,2005-Q2,151393,,,F,1,A,6,SEK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,ISL,S1,S1,P5,_Z,_T,_Z,XDC,V,N,T0102,2005-Q2,72796.8,,,F,1,A,6,ISK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,SWE,S1,S1,P5,_Z,_T,_Z,XDC,V,N,T0102,2005-Q3,152924,,,F,1,A,6,SEK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,ISL,S1,S1,P5,_Z,_T,_Z,XDC,V,N,T0102,2005-Q3,83279.8,,,F,1,A,6,ISK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,SWE,S1,S1,P5,_Z,_T,_Z,XDC,V,N,T0102,2005-Q4,164410,,,F,1,A,6,SEK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,ISL,S1,S1,P5,_Z,_T,_Z,XDC,V,N,T0102,2005-Q4,87752.2,,,F,1,A,6,ISK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,SWE,S1,S1,P5,_Z,_T,_Z,XDC,V,N,T0102,2006-Q1,160647,,,F,1,A,6,SEK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,SWE,S1,S1,P5,_Z,_T,_Z,XDC,V,N,T0102,2010-Q4,206473,,,F,1,A,6,SEK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,ISL,S1,S1,P5,_Z,_T,_Z,XDC,V,N,T0102,2010-Q4,60903.3,,,F,1,A,6,ISK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,SWE,S1,S1,P5,_Z,_T,_Z,XDC,V,N,T0102,2011-Q1,214235,,,F,1,A,6,SEK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,ISL,S1,S1,P5,_Z,_T,_Z,XDC,V,N,T0102,2011-Q1,66084.3,,,F,1,A,6,ISK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,SWE,S1,S1,P5,_Z,_T,_Z,XDC,V,N,T0102,2011-Q2,217134,,,F,1,A,6,SEK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,ISL,S1,S1,P5,_Z,_T,_Z,XDC,V,N,T0102,2011-Q2,64208.6,,,F,1,A,6,ISK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,SWE,S1,S1,P5,_Z,_T,_Z,XDC,V,N,T0102,2011-Q3,217078,,,F,1,A,6,SEK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,ISL,S1,S1,P5,_Z,_T,_Z,XDC,V,N,T0102,2011-Q3,61322.6,,,F,1,A,6,ISK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,SWE,S1,S1,P5,_Z,_T,_Z,XDC,V,N,T0102,2011-Q4,208549,,,F,1,A,6,SEK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,ISL,S1,S1,P5,_Z,_T,_Z,XDC,V,N,T0102,2011-Q4,81742.6,,,F,1,A,6,ISK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,SWE,S1,S1,P5,_Z,_T,_Z,XDC,V,N,T0102,2012-Q1,205249,,,F,1,A,6,SEK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,ISL,S1,S1,P5,_Z,_T,_Z,XDC,V,N,T0102,2012-Q1,81273.8,,,F,1,A,6,ISK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,SWE,S1,S1,P5,_Z,_T,_Z,XDC,V,N,T0102,2016-Q4,265593,,,F,1,A,6,SEK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,ISL,S1,S1,P5,_Z,_T,_Z,XDC,V,N,T0102,2016-Q4,139100.5,,,F,1,A,6,ISK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,SWE,S1,S1,P5,_Z,_T,_Z,XDC,V,N,T0102,2017-Q1,281382,,,F,1,A,6,SEK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,NOR,S1,S1,P5,_Z,_T,_Z,XDC,V,N,T0102,2017-Q1,218566,,,F,1,A,6,NOK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,ISL,S1,S1,P5,_Z,_T,_Z,XDC,V,N,T0102,2017-Q1,134300.3,,,F,1,A,6,ISK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,SWE,S1,S1,P5,_Z,_T,_Z,XDC,V,N,T0102,2017-Q2,284135,,,F,1,A,6,SEK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,NOR,S1,S1,P5,_Z,_T,_Z,XDC,V,N,T0102,2017-Q2,223144,,,F,1,A,6,NOK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,ISL,S1,S1,P5,_Z,_T,_Z,XDC,V,N,T0102,2017-Q2,139604,,,F,1,A,6,ISK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,SWE,S1,S1,P5,_Z,_T,_Z,XDC,V,N,T0102,2017-Q3,294644,,,F,1,A,6,SEK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,ISL,S1,S1,P5,_Z,_T,_Z,XDC,V,N,T0102,2017-Q3,156083.2,,,F,1,A,6,ISK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,SWE,S1,S1,P5,_Z,_T,_Z,XDC,V,N,T0102,2017-Q4,288561,,,F,1,A,6,SEK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,NOR,S1,S1,P5,_Z,_T,_Z,XDC,V,N,T0102,2017-Q4,233424,,,F,1,A,6,NOK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,ISL,S1,S1,P5,_Z,_T,_Z,XDC,V,N,T0102,2017-Q4,147675,,,F,1,A,6,ISK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,SWE,S1,S1,P5,_Z,_T,_Z,XDC,V,N,T0102,2018-Q1,305620,,,F,1,A,6,SEK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,NOR,S1,S1,P5,_Z,_T,_Z,XDC,V,N,T0102,2018-Q1,228849,,,F,1,A,6,NOK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,ISL,S1,S1,P5,_Z,_T,_Z,XDC,V,N,T0102,2018-Q1,156297.6,,,F,1,A,6,ISK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,SWE,S1,S1,P5M,_Z,_T,_Z,XDC,V,N,T0102,2004-Q3,-489,,,F,1,A,6,SEK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,ISL,S1,S1,P5M,_Z,_T,_Z,XDC,V,N,T0102,2004-Q3,-3074,,,F,1,A,6,ISK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,SWE,S1,S1,P5M,_Z,_T,_Z,XDC,V,N,T0102,2004-Q4,-238,,,F,1,A,6,SEK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,ISL,S1,S1,P5M,_Z,_T,_Z,XDC,V,N,T0102,2004-Q4,1401.6,,,F,1,A,6,ISK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,SWE,S1,S1,P5M,_Z,_T,_Z,XDC,V,N,T0102,2005-Q1,-2369,,,F,1,A,6,SEK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,ISL,S1,S1,P5M,_Z,_T,_Z,XDC,V,N,T0102,2005-Q1,471.6,,,F,1,A,6,ISK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,SWE,S1,S1,P5M,_Z,_T,_Z,XDC,V,N,T0102,2005-Q2,-4237,,,F,1,A,6,SEK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,ISL,S1,S1,P5M,_Z,_T,_Z,XDC,V,N,T0102,2005-Q2,-696.3,,,F,1,A,6,ISK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,SWE,S1,S1,P5M,_Z,_T,_Z,XDC,V,N,T0102,2005-Q3,-7407,,,F,1,A,6,SEK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,ISL,S1,S1,P5M,_Z,_T,_Z,XDC,V,N,T0102,2005-Q3,709.9,,,F,1,A,6,ISK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,SWE,S1,S1,P5M,_Z,_T,_Z,XDC,V,N,T0102,2005-Q4,5452,,,F,1,A,6,SEK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,ISL,S1,S1,P5M,_Z,_T,_Z,XDC,V,N,T0102,2005-Q4,-166.7,,,F,1,A,6,ISK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,SWE,S1,S1,P5M,_Z,_T,_Z,XDC,V,N,T0102,2010-Q4,647,,,F,1,A,6,SEK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,ISL,S1,S1,P5M,_Z,_T,_Z,XDC,V,N,T0102,2010-Q4,1060.5,,,F,1,A,6,ISK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,SWE,S1,S1,P5M,_Z,_T,_Z,XDC,V,N,T0102,2011-Q1,16357,,,F,1,A,6,SEK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,ISL,S1,S1,P5M,_Z,_T,_Z,XDC,V,N,T0102,2011-Q1,5627.5,,,F,1,A,6,ISK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,SWE,S1,S1,P5M,_Z,_T,_Z,XDC,V,N,T0102,2011-Q2,4943,,,F,1,A,6,SEK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,ISL,S1,S1,P5M,_Z,_T,_Z,XDC,V,N,T0102,2011-Q2,-792.3,,,F,1,A,6,ISK
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,SWE,S1,S1,P5M,_Z,_T,_Z,XDC,V,N,T0102,2011-Q3,3700,,,F,1,A,6,SEK
